"","method","wavelength1","value","plate","sampling","treatment","temperature","nut","rep"
"2353","RFU ","440,660",99,"all","14","MIX","21","Low","1"
"2354","OD ","440",0.076,"all","14","MIX","9","Low","2"
"2355","OD ","440",0.072,"all","14","MIX","12","Low","2"
"2356","OD ","440",0.083,"all","14","MIX","15","Low","2"
"2357","OD ","440",0.083,"all","14","MIX","18","Low","2"
"2358","OD ","440",0.081,"all","14","MIX","21","Low","1"
"2359","OD ","450",0.073,"all","14","MIX","9","Low","2"
"2360","OD ","450",0.071,"all","14","MIX","12","Low","2"
"2361","OD ","450",0.082,"all","14","MIX","15","Low","2"
"2362","OD ","450",0.082,"all","14","MIX","18","Low","2"
"2363","OD ","450",0.081,"all","14","MIX","21","Low","1"
"2364","OD ","650",0.056,"all","14","MIX","9","Low","2"
"2365","OD ","650",0.052,"all","14","MIX","12","Low","2"
"2366","OD ","650",0.063,"all","14","MIX","15","Low","2"
"2367","OD ","650",0.061,"all","14","MIX","18","Low","2"
"2368","OD ","650",0.059,"all","14","MIX","21","Low","1"
"2369","OD ","800",0.054,"all","14","MIX","9","Low","2"
"2370","OD ","800",0.054,"all","14","MIX","12","Low","2"
"2371","OD ","800",0.059,"all","14","MIX","15","Low","2"
"2372","OD ","800",0.059,"all","14","MIX","18","Low","2"
"2373","OD ","800",0.059,"all","14","MIX","21","Low","1"
"2374","RFU ","395,680",111,"all","14","MIX","9","Low","3"
"2375","RFU ","395,680",42,"all","14","MIX","12","Low","3"
"2376","RFU ","395,680",116,"all","14","MIX","15","Low","3"
"2377","RFU ","395,680",123,"all","14","MIX","18","Low","3"
"2378","RFU ","395,680",139,"all","14","MIX","21","Low","2"
"2379","RFU ","614,680",22,"all","14","MIX","9","Low","3"
"2380","RFU ","614,680",15,"all","14","MIX","12","Low","3"
"2381","RFU ","614,680",25,"all","14","MIX","15","Low","3"
"2382","RFU ","614,680",13,"all","14","MIX","18","Low","3"
"2383","RFU ","614,680",19,"all","14","MIX","21","Low","2"
"2384","RFU ","440,660",90,"all","14","MIX","9","Low","3"
"2385","RFU ","440,660",33,"all","14","MIX","12","Low","3"
"2386","RFU ","440,660",147,"all","14","MIX","15","Low","3"
"2387","RFU ","440,660",64,"all","14","MIX","18","Low","3"
"2388","RFU ","440,660",109,"all","14","MIX","21","Low","2"
"2389","OD ","440",0.075,"all","14","MIX","9","Low","3"
"2390","OD ","440",0.071,"all","14","MIX","12","Low","3"
"2391","OD ","440",0.094,"all","14","MIX","15","Low","3"
"2392","OD ","440",0.082,"all","14","MIX","18","Low","3"
"2393","OD ","440",0.09,"all","14","MIX","21","Low","2"
"2394","OD ","450",0.075,"all","14","MIX","9","Low","3"
"2395","OD ","450",0.07,"all","14","MIX","12","Low","3"
"2396","OD ","450",0.093,"all","14","MIX","15","Low","3"
"2397","OD ","450",0.08,"all","14","MIX","18","Low","3"
"2398","OD ","450",0.088,"all","14","MIX","21","Low","2"
"2399","OD ","650",0.056,"all","14","MIX","9","Low","3"
"2400","OD ","650",0.051,"all","14","MIX","12","Low","3"
"2401","OD ","650",0.071,"all","14","MIX","15","Low","3"
"2402","OD ","650",0.061,"all","14","MIX","18","Low","3"
"2403","OD ","650",0.066,"all","14","MIX","21","Low","2"
"2404","OD ","800",0.056,"all","14","MIX","9","Low","3"
"2405","OD ","800",0.052,"all","14","MIX","12","Low","3"
"2406","OD ","800",0.067,"all","14","MIX","15","Low","3"
"2407","OD ","800",0.057,"all","14","MIX","18","Low","3"
"2408","OD ","800",0.063,"all","14","MIX","21","Low","2"
"2409","RFU ","395,680",126,"all","14","MIX","9","HI","1"
"2410","RFU ","395,680",48,"all","14","MIX","12","HI","1"
"2411","RFU ","395,680",68,"all","14","MIX","15","HI","1"
"2412","RFU ","395,680",86,"all","14","MIX","18","HI","1"
"2413","RFU ","395,680",209,"all","14","MIX","21","Low","3"
"2414","RFU ","614,680",16,"all","14","MIX","9","HI","1"
"2415","RFU ","614,680",10,"all","14","MIX","12","HI","1"
"2416","RFU ","614,680",12,"all","14","MIX","15","HI","1"
"2417","RFU ","614,680",20,"all","14","MIX","18","HI","1"
"2418","RFU ","614,680",32,"all","14","MIX","21","Low","3"
"2419","RFU ","440,660",91,"all","14","MIX","9","HI","1"
"2420","RFU ","440,660",62,"all","14","MIX","12","HI","1"
"2421","RFU ","440,660",45,"all","14","MIX","15","HI","1"
"2422","RFU ","440,660",75,"all","14","MIX","18","HI","1"
"2423","RFU ","440,660",132,"all","14","MIX","21","Low","3"
"2424","OD ","440",0.078,"all","14","MIX","9","HI","1"
"2425","OD ","440",0.074,"all","14","MIX","12","HI","1"
"2426","OD ","440",0.082,"all","14","MIX","15","HI","1"
"2427","OD ","440",0.085,"all","14","MIX","18","HI","1"
"2428","OD ","440",0.099,"all","14","MIX","21","Low","3"
"2429","OD ","450",0.075,"all","14","MIX","9","HI","1"
"2430","OD ","450",0.073,"all","14","MIX","12","HI","1"
"2431","OD ","450",0.085,"all","14","MIX","15","HI","1"
"2432","OD ","450",0.082,"all","14","MIX","18","HI","1"
"2433","OD ","450",0.099,"all","14","MIX","21","Low","3"
"2434","OD ","650",0.055,"all","14","MIX","9","HI","1"
"2435","OD ","650",0.053,"all","14","MIX","12","HI","1"
"2436","OD ","650",0.058,"all","14","MIX","15","HI","1"
"2437","OD ","650",0.059,"all","14","MIX","18","HI","1"
"2438","OD ","650",0.074,"all","14","MIX","21","Low","3"
"2439","OD ","800",0.054,"all","14","MIX","9","HI","1"
"2440","OD ","800",0.052,"all","14","MIX","12","HI","1"
"2441","OD ","800",0.056,"all","14","MIX","15","HI","1"
"2442","OD ","800",0.058,"all","14","MIX","18","HI","1"
"2443","OD ","800",0.073,"all","14","MIX","21","Low","3"
"2444","RFU ","395,680",96,"all","14","MIX","9","HI","2"
"2445","RFU ","395,680",28,"all","14","MIX","12","HI","2"
"2446","RFU ","395,680",76,"all","14","MIX","15","HI","2"
"2447","RFU ","395,680",76,"all","14","MIX","18","HI","2"
"2448","RFU ","395,680",225,"all","14","MIX","21","HI","1"
"2449","RFU ","614,680",15,"all","14","MIX","9","HI","2"
"2450","RFU ","614,680",10,"all","14","MIX","12","HI","2"
"2451","RFU ","614,680",11,"all","14","MIX","15","HI","2"
"2452","RFU ","614,680",8,"all","14","MIX","18","HI","2"
"2453","RFU ","614,680",52,"all","14","MIX","21","HI","1"
"2454","RFU ","440,660",90,"all","14","MIX","9","HI","2"
"2455","RFU ","440,660",15,"all","14","MIX","12","HI","2"
"2456","RFU ","440,660",68,"all","14","MIX","15","HI","2"
"2457","RFU ","440,660",78,"all","14","MIX","18","HI","2"
"2458","RFU ","440,660",168,"all","14","MIX","21","HI","1"
"2459","OD ","440",0.074,"all","14","MIX","9","HI","2"
"2460","OD ","440",0.067,"all","14","MIX","12","HI","2"
"2461","OD ","440",0.084,"all","14","MIX","15","HI","2"
"2462","OD ","440",0.08,"all","14","MIX","18","HI","2"
"2463","OD ","440",0.117,"all","14","MIX","21","HI","1"
"2464","OD ","450",0.07,"all","14","MIX","9","HI","2"
"2465","OD ","450",0.065,"all","14","MIX","12","HI","2"
"2466","OD ","450",0.082,"all","14","MIX","15","HI","2"
"2467","OD ","450",0.078,"all","14","MIX","18","HI","2"
"2468","OD ","450",0.116,"all","14","MIX","21","HI","1"
"2469","OD ","650",0.052,"all","14","MIX","9","HI","2"
"2470","OD ","650",0.049,"all","14","MIX","12","HI","2"
"2471","OD ","650",0.061,"all","14","MIX","15","HI","2"
"2472","OD ","650",0.056,"all","14","MIX","18","HI","2"
"2473","OD ","650",0.089,"all","14","MIX","21","HI","1"
"2474","OD ","800",0.051,"all","14","MIX","9","HI","2"
"2475","OD ","800",0.048,"all","14","MIX","12","HI","2"
"2476","OD ","800",0.058,"all","14","MIX","15","HI","2"
"2477","OD ","800",0.055,"all","14","MIX","18","HI","2"
"2478","OD ","800",0.084,"all","14","MIX","21","HI","1"
"2479","RFU ","395,680",231,"all","14","MIX","9","HI","3"
"2480","RFU ","395,680",25,"all","14","MIX","12","HI","3"
"2481","RFU ","395,680",30,"all","14","MIX","15","HI","3"
"2482","RFU ","395,680",86,"all","14","MIX","18","HI","3"
"2483","RFU ","395,680",331,"all","14","MIX","21","HI","2"
"2484","RFU ","614,680",41,"all","14","MIX","9","HI","3"
"2485","RFU ","614,680",5,"all","14","MIX","12","HI","3"
"2486","RFU ","614,680",13,"all","14","MIX","15","HI","3"
"2487","RFU ","614,680",19,"all","14","MIX","18","HI","3"
"2488","RFU ","614,680",52,"all","14","MIX","21","HI","2"
"2489","RFU ","440,660",118,"all","14","MIX","9","HI","3"
"2490","RFU ","440,660",31,"all","14","MIX","12","HI","3"
"2491","RFU ","440,660",33,"all","14","MIX","15","HI","3"
"2492","RFU ","440,660",76,"all","14","MIX","18","HI","3"
"2493","RFU ","440,660",224,"all","14","MIX","21","HI","2"
"2494","OD ","440",0.081,"all","14","MIX","9","HI","3"
"2495","OD ","440",0.066,"all","14","MIX","12","HI","3"
"2496","OD ","440",0.068,"all","14","MIX","15","HI","3"
"2497","OD ","440",0.082,"all","14","MIX","18","HI","3"
"2498","OD ","440",0.135,"all","14","MIX","21","HI","2"
"2499","OD ","450",0.087,"all","14","MIX","9","HI","3"
"2500","OD ","450",0.065,"all","14","MIX","12","HI","3"
"2501","OD ","450",0.067,"all","14","MIX","15","HI","3"
"2502","OD ","450",0.08,"all","14","MIX","18","HI","3"
"2503","OD ","450",0.134,"all","14","MIX","21","HI","2"
"2504","OD ","650",0.059,"all","14","MIX","9","HI","3"
"2505","OD ","650",0.048,"all","14","MIX","12","HI","3"
"2506","OD ","650",0.051,"all","14","MIX","15","HI","3"
"2507","OD ","650",0.057,"all","14","MIX","18","HI","3"
"2508","OD ","650",0.103,"all","14","MIX","21","HI","2"
"2509","OD ","800",0.058,"all","14","MIX","9","HI","3"
"2510","OD ","800",0.047,"all","14","MIX","12","HI","3"
"2511","OD ","800",0.049,"all","14","MIX","15","HI","3"
"2512","OD ","800",0.054,"all","14","MIX","18","HI","3"
"2513","OD ","800",0.097,"all","14","MIX","21","HI","2"
"2514","RFU ","395,680",4,"all","14","MIX","21","HI","3"
"2515","RFU ","614,680",6,"all","14","MIX","21","HI","3"
"2516","RFU ","440,660",9,"all","14","MIX","21","HI","3"
"2517","OD ","440",0.038,"all","14","MIX","21","HI","3"
"2518","OD ","450",0.038,"all","14","MIX","21","HI","3"
"2519","OD ","650",0.035,"all","14","MIX","21","HI","3"
"2520","OD ","800",0.039,"all","14","MIX","21","HI","3"
"2521","RFU ","395,680",80,"all","13","MIX","9","Low","1"
"2522","RFU ","395,680",53,"all","13","MIX","12","Low","1"
"2523","RFU ","395,680",150,"all","13","MIX","15","Low","1"
"2524","RFU ","395,680",229,"all","13","MIX","18","Low","1"
"2525","RFU ","614,680",20,"all","13","MIX","9","Low","1"
"2526","RFU ","614,680",12,"all","13","MIX","12","Low","1"
"2527","RFU ","614,680",24,"all","13","MIX","15","Low","1"
"2528","RFU ","614,680",42,"all","13","MIX","18","Low","1"
"2529","RFU ","440,660",71,"all","13","MIX","9","Low","1"
"2530","RFU ","440,660",46,"all","13","MIX","12","Low","1"
"2531","RFU ","440,660",95,"all","13","MIX","15","Low","1"
"2532","RFU ","440,660",161,"all","13","MIX","18","Low","1"
"2533","OD ","440",0.098,"all","13","MIX","9","Low","1"
"2534","OD ","440",0.08,"all","13","MIX","12","Low","1"
"2535","OD ","440",0.098,"all","13","MIX","15","Low","1"
"2536","OD ","440",0.118,"all","13","MIX","18","Low","1"
"2537","OD ","450",0.095,"all","13","MIX","9","Low","1"
"2538","OD ","450",0.078,"all","13","MIX","12","Low","1"
"2539","OD ","450",0.098,"all","13","MIX","15","Low","1"
"2540","OD ","450",0.117,"all","13","MIX","18","Low","1"
"2541","OD ","650",0.074,"all","13","MIX","9","Low","1"
"2542","OD ","650",0.061,"all","13","MIX","12","Low","1"
"2543","OD ","650",0.075,"all","13","MIX","15","Low","1"
"2544","OD ","650",0.088,"all","13","MIX","18","Low","1"
"2545","OD ","800",0.066,"all","13","MIX","9","Low","1"
"2546","OD ","800",0.059,"all","13","MIX","12","Low","1"
"2547","OD ","800",0.07,"all","13","MIX","15","Low","1"
"2548","OD ","800",0.083,"all","13","MIX","18","Low","1"
"2549","RFU ","395,680",39,"all","13","MIX","9","Low","2"
"2550","RFU ","395,680",40,"all","13","MIX","12","Low","2"
"2551","RFU ","395,680",118,"all","13","MIX","15","Low","2"
"2552","RFU ","395,680",139,"all","13","MIX","18","Low","2"
"2553","RFU ","395,680",532,"all","13","MIX","21","Low","1"
"2554","RFU ","614,680",10,"all","13","MIX","9","Low","2"
"2555","RFU ","614,680",9,"all","13","MIX","12","Low","2"
"2556","RFU ","614,680",25,"all","13","MIX","15","Low","2"
"2557","RFU ","614,680",18,"all","13","MIX","18","Low","2"
"2558","RFU ","614,680",90,"all","13","MIX","21","Low","1"
"2559","RFU ","440,660",29,"all","13","MIX","9","Low","2"
"2560","RFU ","440,660",37,"all","13","MIX","12","Low","2"
"2561","RFU ","440,660",90,"all","13","MIX","15","Low","2"
"2562","RFU ","440,660",102,"all","13","MIX","18","Low","2"
"2563","RFU ","440,660",335,"all","13","MIX","21","Low","1"
"2564","OD ","440",0.08,"all","13","MIX","9","Low","2"
"2565","OD ","440",0.074,"all","13","MIX","12","Low","2"
"2566","OD ","440",0.086,"all","13","MIX","15","Low","2"
"2567","OD ","440",0.08,"all","13","MIX","18","Low","2"
"2568","OD ","440",0.122,"all","13","MIX","21","Low","1"
"2569","OD ","450",0.077,"all","13","MIX","9","Low","2"
"2570","OD ","450",0.075,"all","13","MIX","12","Low","2"
"2571","OD ","450",0.085,"all","13","MIX","15","Low","2"
"2572","OD ","450",0.08,"all","13","MIX","18","Low","2"
"2573","OD ","450",0.126,"all","13","MIX","21","Low","1"
"2574","OD ","650",0.058,"all","13","MIX","9","Low","2"
"2575","OD ","650",0.052,"all","13","MIX","12","Low","2"
"2576","OD ","650",0.062,"all","13","MIX","15","Low","2"
"2577","OD ","650",0.06,"all","13","MIX","18","Low","2"
"2578","OD ","650",0.097,"all","13","MIX","21","Low","1"
"2579","OD ","800",0.052,"all","13","MIX","9","Low","2"
"2580","OD ","800",0.056,"all","13","MIX","12","Low","2"
"2581","OD ","800",0.061,"all","13","MIX","15","Low","2"
"2582","OD ","800",0.06,"all","13","MIX","18","Low","2"
"2583","OD ","800",0.099,"all","13","MIX","21","Low","1"
"2584","RFU ","395,680",35,"all","13","MIX","9","Low","3"
"2585","RFU ","395,680",55,"all","13","MIX","12","Low","3"
"2586","RFU ","395,680",144,"all","13","MIX","15","Low","3"
"2587","RFU ","395,680",137,"all","13","MIX","18","Low","3"
"2588","RFU ","395,680",491,"all","13","MIX","21","Low","2"
"2589","RFU ","614,680",7,"all","13","MIX","9","Low","3"
"2590","RFU ","614,680",0,"all","13","MIX","12","Low","3"
"2591","RFU ","614,680",17,"all","13","MIX","15","Low","3"
"2592","RFU ","614,680",25,"all","13","MIX","18","Low","3"
"2593","RFU ","614,680",84,"all","13","MIX","21","Low","2"
"2594","RFU ","440,660",41,"all","13","MIX","9","Low","3"
"2595","RFU ","440,660",33,"all","13","MIX","12","Low","3"
"2596","RFU ","440,660",80,"all","13","MIX","15","Low","3"
"2597","RFU ","440,660",121,"all","13","MIX","18","Low","3"
"2598","RFU ","440,660",352,"all","13","MIX","21","Low","2"
"2599","OD ","440",0.072,"all","13","MIX","9","Low","3"
"2600","OD ","440",0.071,"all","13","MIX","12","Low","3"
"2601","OD ","440",0.098,"all","13","MIX","15","Low","3"
"2602","OD ","440",0.09,"all","13","MIX","18","Low","3"
"2603","OD ","440",0.118,"all","13","MIX","21","Low","2"
"2604","OD ","450",0.071,"all","13","MIX","9","Low","3"
"2605","OD ","450",0.07,"all","13","MIX","12","Low","3"
"2606","OD ","450",0.095,"all","13","MIX","15","Low","3"
"2607","OD ","450",0.088,"all","13","MIX","18","Low","3"
"2608","OD ","450",0.114,"all","13","MIX","21","Low","2"
"2609","OD ","650",0.053,"all","13","MIX","9","Low","3"
"2610","OD ","650",0.052,"all","13","MIX","12","Low","3"
"2611","OD ","650",0.073,"all","13","MIX","15","Low","3"
"2612","OD ","650",0.067,"all","13","MIX","18","Low","3"
"2613","OD ","650",0.093,"all","13","MIX","21","Low","2"
"2614","OD ","800",0.05,"all","13","MIX","9","Low","3"
"2615","OD ","800",0.053,"all","13","MIX","12","Low","3"
"2616","OD ","800",0.069,"all","13","MIX","15","Low","3"
"2617","OD ","800",0.063,"all","13","MIX","18","Low","3"
"2618","OD ","800",0.094,"all","13","MIX","21","Low","2"
"2619","RFU ","395,680",65,"all","13","MIX","9","HI","1"
"2620","RFU ","395,680",34,"all","13","MIX","12","HI","1"
"2621","RFU ","395,680",49,"all","13","MIX","15","HI","1"
"2622","RFU ","395,680",71,"all","13","MIX","18","HI","1"
"2623","RFU ","395,680",577,"all","13","MIX","21","Low","3"
"2624","RFU ","614,680",9,"all","13","MIX","9","HI","1"
"2625","RFU ","614,680",9,"all","13","MIX","12","HI","1"
"2626","RFU ","614,680",16,"all","13","MIX","15","HI","1"
"2627","RFU ","614,680",22,"all","13","MIX","18","HI","1"
"2628","RFU ","614,680",64,"all","13","MIX","21","Low","3"
"2629","RFU ","440,660",56,"all","13","MIX","9","HI","1"
"2630","RFU ","440,660",27,"all","13","MIX","12","HI","1"
"2631","RFU ","440,660",47,"all","13","MIX","15","HI","1"
"2632","RFU ","440,660",69,"all","13","MIX","18","HI","1"
"2633","RFU ","440,660",408,"all","13","MIX","21","Low","3"
"2634","OD ","440",0.077,"all","13","MIX","9","HI","1"
"2635","OD ","440",0.073,"all","13","MIX","12","HI","1"
"2636","OD ","440",0.082,"all","13","MIX","15","HI","1"
"2637","OD ","440",0.081,"all","13","MIX","18","HI","1"
"2638","OD ","440",0.143,"all","13","MIX","21","Low","3"
"2639","OD ","450",0.076,"all","13","MIX","9","HI","1"
"2640","OD ","450",0.071,"all","13","MIX","12","HI","1"
"2641","OD ","450",0.08,"all","13","MIX","15","HI","1"
"2642","OD ","450",0.081,"all","13","MIX","18","HI","1"
"2643","OD ","450",0.139,"all","13","MIX","21","Low","3"
"2644","OD ","650",0.056,"all","13","MIX","9","HI","1"
"2645","OD ","650",0.053,"all","13","MIX","12","HI","1"
"2646","OD ","650",0.057,"all","13","MIX","15","HI","1"
"2647","OD ","650",0.057,"all","13","MIX","18","HI","1"
"2648","OD ","650",0.107,"all","13","MIX","21","Low","3"
"2649","OD ","800",0.053,"all","13","MIX","9","HI","1"
"2650","OD ","800",0.052,"all","13","MIX","12","HI","1"
"2651","OD ","800",0.056,"all","13","MIX","15","HI","1"
"2652","OD ","800",0.056,"all","13","MIX","18","HI","1"
"2653","OD ","800",0.106,"all","13","MIX","21","Low","3"
"2654","RFU ","395,680",38,"all","13","MIX","9","HI","2"
"2655","RFU ","395,680",40,"all","13","MIX","12","HI","2"
"2656","RFU ","395,680",60,"all","13","MIX","15","HI","2"
"2657","RFU ","395,680",126,"all","13","MIX","18","HI","2"
"2658","RFU ","395,680",519,"all","13","MIX","21","HI","1"
"2659","RFU ","614,680",5,"all","13","MIX","9","HI","2"
"2660","RFU ","614,680",9,"all","13","MIX","12","HI","2"
"2661","RFU ","614,680",12,"all","13","MIX","15","HI","2"
"2662","RFU ","614,680",28,"all","13","MIX","18","HI","2"
"2663","RFU ","614,680",67,"all","13","MIX","21","HI","1"
"2664","RFU ","440,660",32,"all","13","MIX","9","HI","2"
"2665","RFU ","440,660",34,"all","13","MIX","12","HI","2"
"2666","RFU ","440,660",53,"all","13","MIX","15","HI","2"
"2667","RFU ","440,660",96,"all","13","MIX","18","HI","2"
"2668","RFU ","440,660",332,"all","13","MIX","21","HI","1"
"2669","OD ","440",0.074,"all","13","MIX","9","HI","2"
"2670","OD ","440",0.072,"all","13","MIX","12","HI","2"
"2671","OD ","440",0.074,"all","13","MIX","15","HI","2"
"2672","OD ","440",0.077,"all","13","MIX","18","HI","2"
"2673","OD ","440",0.124,"all","13","MIX","21","HI","1"
"2674","OD ","450",0.073,"all","13","MIX","9","HI","2"
"2675","OD ","450",0.07,"all","13","MIX","12","HI","2"
"2676","OD ","450",0.071,"all","13","MIX","15","HI","2"
"2677","OD ","450",0.076,"all","13","MIX","18","HI","2"
"2678","OD ","450",0.122,"all","13","MIX","21","HI","1"
"2679","OD ","650",0.053,"all","13","MIX","9","HI","2"
"2680","OD ","650",0.052,"all","13","MIX","12","HI","2"
"2681","OD ","650",0.053,"all","13","MIX","15","HI","2"
"2682","OD ","650",0.056,"all","13","MIX","18","HI","2"
"2683","OD ","650",0.093,"all","13","MIX","21","HI","1"
"2684","OD ","800",0.052,"all","13","MIX","9","HI","2"
"2685","OD ","800",0.051,"all","13","MIX","12","HI","2"
"2686","OD ","800",0.052,"all","13","MIX","15","HI","2"
"2687","OD ","800",0.054,"all","13","MIX","18","HI","2"
"2688","OD ","800",0.088,"all","13","MIX","21","HI","1"
"2689","RFU ","395,680",40,"all","13","MIX","9","HI","3"
"2690","RFU ","395,680",39,"all","13","MIX","12","HI","3"
"2691","RFU ","395,680",77,"all","13","MIX","15","HI","3"
"2692","RFU ","395,680",93,"all","13","MIX","18","HI","3"
"2693","RFU ","395,680",650,"all","13","MIX","21","HI","2"
"2694","RFU ","614,680",2,"all","13","MIX","9","HI","3"
"2695","RFU ","614,680",12,"all","13","MIX","12","HI","3"
